Temperature,Humidity,Wind Speed,General Diffuse Flows,Diffuse Flows,Power Consumption
20.03,81.7,0.068,18.72,15.73,High
20.68,86.4,0.073,18.33,15.85,High
21.13,81.2,0.071,18.1,15.89,High
11.89,76.2,0.079,17.82,15.9,High
21.18,77.4,4.917,18.25,15.91,High
21.93,72.5,4.921,18.78,15.97,High
19.89,28.5,0.083,16.13,16,High
19.59,68.85,0.071,16.25,16.04,High
17.17,56.17,0.084,15.92,16.05,High
21.25,79.5,0.071,18.4,16.05,High
11.46,66.54,0.083,15.51,16.06,High
29.66,46.88,4.905,18.37,16.07,High
22.42,44.75,4.92,30.07,16.07,High
11.66,65.74,0.082,15.48,16.08,High
13.53,85.9,0.072,17.46,16.09,High
24.17,74.2,4.918,18.66,16.1,High
12.03,54.99,0.088,15.52,16.14,High
24.97,79.2,4.92,19.41,16.16,High
17.09,67.89,4.918,15.95,16.17,High
18.75,62.58,0.089,17.47,16.18,High
21.18,55.8,0.082,19.56,16.19,High
13.75,49.88,4.916,16.1,16.24,High
16.64,88,0.083,18.76,16.29,High
16.39,88.2,0.084,19.09,16.33,High
12.66,52.44,0.077,15.73,16.39,High
13.65,50.17,0.079,15.93,16.45,High
33.36,31.18,4.917,18.21,16.46,High
28.07,43.8,4.919,18.99,16.47,High
11.55,75.8,0.074,16.66,16.53,High
20.99,77.1,4.927,19.14,16.55,High
25.14,87.6,4.922,21.62,16.56,High
22.29,57.94,0.072,64.25,16.56,High
21.59,59.88,0.082,19.94,16.63,High
21.39,59.31,0.076,18.85,16.68,High
23.75,63.39,0.31,19.77,16.69,High
19.51,41.47,0.083,18.59,16.7,High
25.69,52.31,4.924,18.06,16.75,High
15.54,54.14,0.083,16.42,16.76,High
12.52,69.82,0.079,16.52,16.77,High
14.67,62.92,0.09,15.86,16.79,High
21,73.5,4.92,19.65,16.81,High
11.77,75.8,0.072,17.03,16.84,High
14.39,90,0.07,18.4,16.87,High
21.27,83.3,0.107,19.17,16.92,High
26.22,75,4.914,20.4,16.95,High
26.48,82.3,4.915,21.16,16.95,High
20.76,69.28,0.073,39.32,17,High
12.38,51.55,0.087,16.37,17.16,High
21.45,78.2,0.065,19.79,17.17,High
15.73,83.1,0.073,18.31,17.18,High
26.44,33.64,4.922,20.02,17.18,High
17.28,73.2,0.082,20.13,17.18,High
20.74,75,0.074,56.05,17.19,High
25,86,4.914,22.95,17.21,High
22.9,83.1,4.914,20.02,17.27,High
20.78,71.2,4.924,33.56,17.27,High
19.89,72.8,4.919,39.46,17.32,High
20.39,67.74,0.072,19.79,17.37,High
17.35,80.7,0.082,19.98,17.37,High
25.44,43.55,4.924,55.78,17.38,High
25.11,66.31,4.917,19.91,17.39,High
22.55,55.79,0.164,21.02,17.4,High
15.46,82,0.069,18.01,17.41,High
22.37,67.77,0.071,27.62,17.43,High
21.74,73.4,0.091,28.3,17.43,High
13.67,56.13,0.083,17.02,17.5,High
13.9,78.5,0.078,17.48,17.51,High
24.99,57.39,4.9,18.07,17.58,High
17.11,67.22,0.078,16.86,17.66,High
14.82,71.8,0.076,18.08,17.73,High
18.88,64.7,0.087,20.71,17.75,High
15.06,71.4,0.079,16.86,17.78,High
15.16,56.14,0.087,16.05,17.86,High
15.64,58.91,0.078,16.76,17.89,High
25.88,82,4.923,22.79,17.9,High
17.47,66.01,0.085,16.06,18,High
24.12,53.62,0.086,22.9,18.02,High
22.34,71.1,0.071,21.31,18.06,High
25.36,49.42,4.904,18,18.07,High
15.98,82,0.07,19.03,18.07,High
13.24,66.39,0.079,18.09,18.1,High
24.53,52.22,4.917,19.8,18.1,High
18.82,71.6,0.072,19.11,18.14,High
25.74,77.8,4.923,22.16,18.16,High
14.03,85.1,0.071,21.1,18.19,High
10.65,54.05,0.084,17.22,18.23,High
29.35,47.55,4.911,20.7,18.24,High
15.09,64.01,0.082,17.2,18.25,High
15.48,83.3,0.072,20.15,18.25,High
25.96,81.8,4.922,23,18.25,High
17.01,63.55,0.081,17.62,18.26,High
14.48,63.27,0.08,18,18.29,High
13.52,85.8,0.071,20.15,18.31,High
25.99,88.9,4.91,22.76,18.38,High
15.73,75.3,0.074,18.11,18.41,High
22.7,54.66,0.081,17.66,18.45,High
14.24,75.7,0.082,18.18,18.47,High
26.39,76.8,4.91,21.67,18.52,High
15.35,82.8,0.073,20.6,18.56,High
14.33,71.1,0.084,20.5,18.57,High
26.43,77.5,4.904,22.78,18.57,High
15.15,61.53,0.083,17.81,18.68,High
13.67,73.2,0.071,19.59,18.7,High
22.39,57.81,0.071,85.1,18.77,High
17.25,72.5,0.079,21.33,18.79,High
20.82,56.27,4.926,38.94,18.8,High
10.79,79,4.916,19.17,18.85,High
25.1,56.35,4.92,29.69,18.86,High
11.33,62.76,0.083,21.01,18.89,High
16.57,51.57,0.075,20.65,18.94,High
14.74,51.41,0.094,17.93,18.97,High
20.58,61.7,4.916,18.44,18.99,High
21.04,70.4,4.92,28.87,19,High
16.54,73.6,0.074,18.34,19.07,High
21.49,59.88,0.081,21.16,19.17,High
14.36,64.02,0.082,18.82,19.2,High
15.99,70.6,0.082,20.83,19.25,High
27.37,49.86,4.904,22.52,19.26,High
25.47,59.52,4.917,22.76,19.26,High
21.7,59.42,0.081,23.17,19.27,High
20.36,63.56,0.073,19.12,19.28,High
16.51,59.28,0.084,18.6,19.33,High
15.92,54.44,0.085,19.12,19.34,High
13.46,62.34,4.921,18.91,19.4,High
24.12,80.3,0.314,24.92,19.4,High
15.14,73.6,0.073,19.19,19.42,High
23.41,49.38,0.295,22.46,19.42,High
13.77,70.3,0.076,19.58,19.43,High
22.14,80.6,4.922,23.61,19.43,High
19.78,69.05,0.07,19.04,19.58,High
32.49,15.54,4.905,23.99,19.69,High
17.7,51.71,0.086,19.01,19.7,High
24.09,57.17,0.08,23.31,19.73,High
21.32,76.5,4.924,22.32,19.75,High
19.41,72.7,0.069,21.96,19.76,High
19.75,81.9,0.068,22.98,19.84,High
17.23,80.8,0.085,23.06,19.87,High
20.06,81.9,0.068,25.6,19.88,High
20.83,74.8,0.072,73.5,19.88,High
21.63,53.4,0.083,19.71,19.9,High
27.93,61.19,4.905,24.64,19.9,High
16.15,69.99,0.073,21.91,19.92,High
25.74,69.69,4.926,22.9,19.98,High
32.29,27.94,4.902,25.38,20.06,High
23.33,76.7,0.317,22.76,20.08,High
27.39,82.3,4.902,23.58,20.08,High
17.42,71.8,0.07,19.99,20.17,High
24.73,51.85,0.09,24.51,20.2,High
26.37,71.2,4.903,23.35,20.27,High
20.07,71.8,0.072,19.79,20.29,High
12.97,81.7,0.083,21.51,20.31,High
17.26,80.6,0.082,23.53,20.34,High
21.82,76.1,0.084,25.47,20.34,High
16.15,78,0.073,19.95,20.42,High
25.6,45.32,4.916,77.4,20.43,High
19.3,61.81,0.079,20.74,20.5,High
13.39,63.87,0.084,18.32,20.51,High
21.59,81.2,0.069,21.3,20.56,High
18.82,89.5,0.093,22.81,20.56,High
34.71,20.14,4.909,23.2,20.67,High
18.6,63.9,0.084,25.09,20.7,High
19.82,68.05,0.073,20.53,20.73,High
22.11,74.2,4.922,24.13,20.74,High
29.88,30.58,4.93,23.9,20.76,High
18.04,74.3,0.073,21.11,20.81,High
14.36,90.2,0.07,22.65,20.82,High
20.62,87.4,0.068,24.38,20.85,High
20.23,68.55,0.071,25.93,20.85,High
15.61,71.8,0.074,22.83,20.92,High
19.27,70.5,4.929,26.28,20.92,High
20.22,64.75,4.919,22.89,20.94,High
21.18,84.3,0.07,27.25,20.94,High
15.72,58.01,0.082,20.91,21.08,High
28.49,69.72,4.907,23.91,21.13,High
15.82,79.1,0.074,20.7,21.14,High
22.48,67.8,0.071,40.93,21.15,High
14.15,57.29,4.924,19.64,21.23,High
22.92,72.7,4.928,22.05,21.24,High
27.82,67.87,4.924,22.85,21.27,High
18.37,64.5,0.082,25.3,21.33,High
15.46,62.29,0.08,21.83,21.34,High
21.31,80.5,0.066,26.35,21.34,High
24.92,86.8,4.92,28.8,21.36,High
22.57,66.76,4.921,21.24,21.49,High
20.88,68.44,0.066,58.1,21.49,High
15.92,56.88,4.914,20.51,21.5,High
27.51,76.2,4.904,27.13,21.51,High
15.85,57.24,0.082,21.62,21.53,High
24.98,79.7,4.92,26.63,21.55,High
19.34,61.92,0.073,23.1,21.59,High
18.48,65.02,0.082,20.35,21.63,High
30.77,61.22,4.903,24.67,21.63,High
21.06,72.7,4.919,25.55,21.65,High
23.11,63.29,0.082,27.08,21.7,High
27.1,66.23,4.91,23.61,21.71,High
21.2,84.3,0.073,25.95,21.71,High
24.62,53.98,4.919,26.39,21.72,High
20,72.2,4.918,61.44,21.72,High
22.69,44.58,4.916,47.68,21.73,High
14.19,61.95,0.081,20.67,21.74,High
14.7,62.03,0.091,19.92,21.85,High
24.07,41.65,4.917,73.9,21.85,High
21.19,67.34,0.07,29.69,21.86,High
24.42,54.17,0.077,23.86,21.88,High
16.4,88.7,0.083,25.54,21.88,High
25.2,79.8,4.918,25.9,21.94,High
15.31,64.69,0.081,22.38,21.99,High
21.42,59.72,0.08,25.17,21.99,High
16.39,73.3,0.081,21.45,22.01,High
24.18,45.48,0.071,24.44,22.06,High
11.43,75.2,4.918,22.4,22.27,High
11.95,57.83,0.082,21.88,22.3,High
23.51,44.61,4.929,21.11,22.35,High
18.65,79.9,0.07,28.27,22.37,High
14.51,54.17,4.797,21.13,22.42,High
10.06,83.4,4.918,22.23,22.43,High
25.92,82.4,4.921,28.75,22.43,High
20.46,75.2,0.069,21.93,22.45,High
13.77,70.7,0.072,22.94,22.52,High
15.33,63.17,0.085,22.29,22.55,High
14.8,65.52,0.079,22.28,22.56,High
18.71,78.7,0.068,28,22.59,High
22.42,57.84,0.072,110.4,22.59,High
19.09,69.38,0.075,21.59,22.6,High
16.15,86,0.067,28.25,22.72,High
15.52,83.1,0.075,25.29,22.81,High
22.54,69.72,0.077,25.86,22.86,High
25.65,80,4.92,26.34,22.95,High
32.04,32.68,4.925,24.42,23.06,High
22.03,78.1,0.078,34.68,23.07,High
20.97,70.9,4.919,54.81,23.1,High
22.44,78.8,4.918,24.63,23.17,High
23.81,62.65,0.325,27.34,23.22,High
25.81,45.22,4.917,99.4,23.25,High
20.75,85,0.094,27.61,23.33,High
19.02,63.96,0.087,27.34,23.34,High
18.42,80.4,0.069,29.98,23.34,High
13.23,81.3,0.073,23.26,23.41,High
25.12,55.85,4.922,22.83,23.43,High
24.1,53.62,0.087,31.77,23.45,High
13.88,69.89,0.074,21.79,23.47,High
27.14,81.4,4.909,30.9,23.48,High
18.74,77.8,0.07,29.45,23.49,High
15.22,53.97,0.086,20.05,23.52,High
22.17,74,0.081,27.7,23.54,High
25.44,39.73,0.081,26.67,23.55,High
24.97,86.3,4.919,32.27,23.55,High
22.32,49.28,4.918,23.09,23.58,High
16.4,86.4,0.073,25.86,23.6,High
15.38,64.25,0.082,24.43,23.62,High
14.62,59.29,0.085,23,23.65,High
21.9,72.5,0.105,47.02,23.75,High
14.72,72.1,0.083,23.54,23.81,High
24.31,57.35,0.28,22.26,23.83,High
16.55,56.81,0.083,25.29,23.87,High
20.91,57.44,4.92,33.58,23.89,High
23.37,70.6,4.932,27.17,23.95,High
20.24,81.6,0.069,28.37,23.96,High
17.3,69.59,4.914,23.79,23.99,High
25.18,87.4,4.92,31.4,24.05,High
15.6,65.42,0.083,23.09,24.06,High
21.41,47.91,0.081,24.56,24.08,High
14.31,90.3,0.069,26.37,24.1,High
23.63,71.1,0.069,26.58,24.12,High
15.11,60.78,4.915,22.81,24.18,High
9.73,73.5,0.08,24.54,24.19,High
26.69,57.05,4.929,28.53,24.2,High
21.03,76.5,4.917,27.8,24.22,High
21.9,79.9,0.065,26.51,24.36,High
21.22,77.8,0.068,28.25,24.4,High
25.15,78.5,4.925,28.59,24.5,High
14.07,39.4,0.08,20.03,24.54,High
30.39,40.88,4.908,27.54,24.56,High
13.56,85.8,0.071,27.32,24.57,High
21.37,80.2,0.066,30.32,24.66,High
12.86,55.36,0.084,23.41,24.69,High
15.53,83.2,0.077,27.49,24.7,High
16.39,71.1,0.07,23.57,24.83,High
26.64,82.2,4.908,30.55,24.88,High
27.42,58.13,4.908,26.25,24.96,High
24.32,41.55,4.92,97.8,24.99,High
10.35,81.5,4.919,25.91,25.01,High
18.16,71.7,0.075,26.25,25.05,High
29.97,65.56,4.904,27.87,25.06,High
21.31,54.84,0.084,30.51,25.1,High
18.54,80.4,0.07,32.28,25.14,High
23.45,64.19,4.915,321.2,25.15,High
23.21,64.75,4.915,287.6,25.16,High
15.82,74.8,0.071,24.78,25.17,High
14.17,64.05,0.077,23.37,25.2,High
14.68,62.05,0.079,22.4,25.24,High
14.41,52.34,4.922,23.27,25.37,High
14.06,77.7,0.081,24.97,25.38,High
19.86,80.2,4.923,26.89,25.38,High
33.74,30.15,4.919,27.17,25.41,High
23.74,63.49,4.912,354.3,25.46,High
20.47,66.71,0.068,33.1,25.51,High
25.36,78.2,4.931,27.07,25.52,High
19.54,88.4,0.097,29.58,25.52,High
26,44.89,4.916,123.7,25.65,High
18.37,79,0.071,24.2,25.68,High
17.45,54.44,0.084,25,25.68,High
12.06,55.16,0.081,21.4,25.72,High
16.34,68.74,0.08,26.48,25.74,High
25.98,89,4.911,32.36,25.75,High
31.25,29.08,4.914,26.98,25.78,High
24.88,87,4.922,33.74,25.78,High
20.83,45.58,0.083,29.65,25.84,High
18.63,76.8,0.661,25.8,25.85,High
20.09,71.7,4.918,88.9,25.85,High
24.02,62.49,4.917,386.6,25.95,High
13.8,71.1,0.074,25.79,25.96,High
17.14,72.8,0.081,28.96,25.97,High
13.21,46.83,0.077,24.97,25.99,High
24.58,80.9,4.921,27.23,25.99,High
29.29,27.75,0.075,28.57,26.02,High
19.17,63.36,0.085,30.78,26.02,High
27.78,79,4.902,33.5,26.02,High
25.98,89,4.91,33.87,26.03,High
20.97,68.18,0.068,80.5,26.03,High
25.34,55.89,4.921,50.67,26.09,High
20.1,46.98,0.085,25.37,26.22,High
18.2,72.4,4.911,27.21,26.32,High
16.01,57.09,0.085,23.66,26.33,High
19.52,69.24,4.925,32.17,26.37,High
18.78,78.5,0.075,32.6,26.37,High
15.84,57.94,4.915,22.27,26.38,High
13.3,66.15,0.084,27.16,26.42,High
21.17,65.7,4.924,36.66,26.44,High
16.21,85.6,0.065,32.53,26.45,High
15.31,83,0.075,29.38,26.49,High
25.71,61.44,4.92,30.03,26.51,High
21.77,71.6,0.08,33.07,26.63,High
24.92,87,4.92,34.52,26.64,High
16.02,79,0.076,27.01,26.67,High
21.43,79.2,0.069,33.14,26.74,High
14.61,79.2,0.075,25.67,26.77,High
24.4,61.12,4.913,417.4,26.78,High
25.11,50.72,4.916,31.97,26.79,High
22.8,48.87,0.081,25.34,26.8,High
11.99,75,0.083,29.11,26.8,High
19.43,81,0.069,29.69,26.85,High
21.8,59.02,0.077,31.69,26.9,High
15.53,63.95,0.08,27.01,26.93,High
27.23,78.6,4.904,31.87,26.93,High
25.86,69.16,4.923,31.05,26.95,High
24.64,59.92,4.914,449,26.96,High
15.1,66.26,0.082,26.77,26.98,High
22.5,66.5,4.924,25.5,26.99,High
14.29,71.1,0.083,29.85,27.04,High
19.59,77.7,4.919,30.72,27.05,High
24.15,53.45,0.089,42.24,27.05,High
11.19,45.74,0.087,23.48,27.06,High
18.76,63.85,0.086,30.03,27.16,High
21.2,79.3,4.916,32.47,27.17,High
15.95,54.61,0.085,26.81,27.18,High
23.19,63.79,0.078,35,27.21,High
20.13,41.13,0.084,30.54,27.23,High
16.67,52.07,0.076,29.54,27.32,High
22.45,80.2,4.921,28.62,27.36,High
21.3,69.11,4.915,77.5,27.36,High
25.03,68.69,0.265,30.9,27.37,High
20.49,87.3,0.07,32.97,27.37,High
26.51,62.69,4.904,27.82,27.38,High
17.96,70.7,4.924,23.95,27.39,High
24.15,27.06,4.924,25.23,27.4,High
21.28,50.02,4.923,24.71,27.43,High
17.88,68.15,0.071,25.69,27.47,High
24.56,41.31,4.916,125,27.57,High
16.24,88.8,0.085,32.09,27.68,High
22.07,53.48,4.907,284.8,27.7,High
21.99,80.2,4.942,30.57,27.71,High
16.44,64.52,0.072,26.84,27.74,High
22.94,44.35,4.92,66.33,27.76,High
12.24,59.8,0.086,23.38,27.77,High
24.91,58.85,4.914,479.7,27.77,High
21.71,54.98,4.919,28.4,27.78,High
21.41,82.1,0.067,34.58,27.79,High
22.09,77.6,0.092,33.53,27.81,High
25.59,58.12,4.907,27.55,27.86,High
13.77,48.95,4.915,27.22,27.88,High
14.24,65.39,0.074,29.7,27.98,High
22.37,53.52,4.906,321.3,27.99,High
18.1,49.35,0.086,29.23,28.01,High
16.5,60.38,0.086,25.47,28.04,High
19.7,51.21,4.921,25.68,28.05,High
14.71,61.87,0.086,26.51,28.08,High
24.15,80.1,0.312,35.31,28.08,High
24.33,52.42,4.929,29.6,28.1,High
25.66,57.95,4.92,33.38,28.11,High
15.4,70.1,0.068,26.82,28.13,High
15.94,64.92,0.084,27.48,28.16,High
24.96,49.75,4.92,52.35,28.16,High
20.15,71,4.924,113,28.2,High
23.25,51.38,0.272,26.85,28.23,High
29.91,65.59,4.904,30.74,28.28,High
15.88,78.6,0.073,27.8,28.38,High
18.74,63.53,0.084,33.09,28.38,High
29.91,45.82,4.903,31.61,28.41,High
25.48,85.1,4.922,35.62,28.42,High
15.03,61.83,0.08,25.2,28.44,High
25.5,53,4.921,31.35,28.46,High
20.88,44.78,0.08,33.18,28.47,High
19.8,40.61,0.08,31.44,28.55,High
24.62,75.1,0.26,35.26,28.62,High
17.7,67.4,0.081,33.84,28.63,High
22.65,56.15,4.906,352.5,28.63,High
13.78,69.85,0.071,28.69,28.66,High
19.71,81,4.919,29.37,28.66,High
25.43,46.68,4.924,87.6,28.67,High
25.15,93.5,4.909,39.51,28.7,High
25.9,56.28,0.072,28.43,28.71,High
13.28,55.91,0.081,25.28,28.81,High
24.36,42.86,4.903,26.26,28.88,High
19.57,55.56,4.915,27.87,28.93,High
26.24,61.35,0.065,28.24,29.01,High
21.22,65.68,4.922,33.54,29.01,High
16.21,68.96,0.08,31.01,29.04,High
25.52,55.72,4.922,57.36,29.04,High
26.65,76.3,4.914,35.12,29.05,High
30.91,30.88,4.909,449.5,29.07,High
13.75,72.3,0.073,29.54,29.08,High
16.09,69.73,0.082,31.86,29.08,High
16.3,85.4,0.065,35.89,29.11,High
15.92,55.47,0.085,28.76,29.15,High
25.28,59.05,4.915,506.5,29.15,High
21.98,72.1,0.11,67.51,29.2,High
22.87,57.35,4.91,384.6,29.24,High
20.09,28,0.086,29.05,29.26,High
11.86,77.5,0.071,30.02,29.28,High
31.07,30.08,4.909,479.7,29.28,High
19.91,67.13,4.921,34.34,29.29,High
21.56,59.75,0.07,28.75,29.31,High
25.44,53.27,4.918,30.54,29.35,High
20.25,82.1,4.918,30,29.36,High
31.31,30.54,4.909,509.4,29.47,High
26.04,59.75,0.262,116.9,29.49,High
23.1,56.52,4.911,417.1,29.53,High
24.07,61.72,0.306,34.98,29.54,High
24.83,50.95,0.082,46.64,29.61,High
12.55,75.3,0.084,32.32,29.64,High
28.37,43.41,4.908,487.1,29.64,High
24.28,73.7,4.92,33.27,29.67,High
12.51,57.83,0.082,25.88,29.68,High
18.17,74,0.072,29.53,29.68,High
31.19,40.01,0.071,36.27,29.72,High
17.35,66.82,4.924,28.05,29.75,High
31.37,30.74,4.909,538.4,29.79,High
28.45,43.75,4.906,515.9,29.8,High
26.38,33.93,0.071,689.4,29.8,High
26.37,34.7,0.073,663.5,29.82,High
25.53,58.35,4.916,534.9,29.83,High
28.7,42.65,4.906,542.2,29.89,High
27.85,26.34,4.907,38.1,29.9,High
16.37,85,0.073,35.92,30.01,High
23.52,54.68,4.907,446.1,30.01,High
22.98,82.7,4.914,37.33,30.06,High
25.28,48.18,4.922,82.2,30.07,High
26,36.98,4.923,416.3,30.09,High
28.63,42.85,4.907,567.6,30.09,High
32.58,21.91,4.916,30.66,30.11,High
25.67,57.32,4.915,563.1,30.13,High
13.92,68.65,0.079,29.64,30.16,High
25.57,61.82,0.261,28.49,30.18,High
26,39.11,4.925,447.2,30.18,High
15.44,83.3,0.075,33.51,30.23,High
29.37,40.98,4.904,662.1,30.26,High
29.49,41.08,4.907,683.2,30.26,High
14.92,62.52,0.083,27.64,30.28,High
20.98,59.83,4.917,29.36,30.32,High
26.45,77.8,4.902,37.69,30.34,High
26.05,59.79,0.261,134.2,30.34,High
24,52.38,4.908,472.5,30.37,High
29.01,41.91,4.907,592.3,30.39,High
25.41,49.12,4.906,611.7,30.4,High
25.55,50.05,4.907,635.7,30.47,High
29.08,41.71,4.907,616.8,30.48,High
18.85,52.74,3.19,26.41,30.5,High
21.48,77.2,4.919,31.56,30.5,High
29.13,41.21,4.908,640.9,30.51,High
27.06,81.8,4.912,41.7,30.52,High
26.66,33.87,0.072,712,30.53,High
24.79,51.82,4.919,41.54,30.57,High
18.42,70.7,0.08,33.12,30.61,High
24.58,42.48,4.918,153.4,30.64,High
29.75,40.81,4.905,703,30.64,High
15.8,71,0.067,33.5,30.66,High
25.11,50.48,4.908,586.6,30.68,High
26.06,48.75,4.904,658.1,30.7,High
16.15,81.1,0.073,32.79,30.74,High
22.81,71.8,4.926,121.5,30.76,High
14.28,60.91,0.085,29.31,30.78,High
34.16,29.55,4.917,34.02,30.79,High
21.12,72.3,4.92,36.95,30.79,High
31.35,28.54,4.908,566.8,30.83,High
21.36,78.7,0.067,33.28,30.87,High
24.09,53.42,4.909,502.1,30.87,High
22.7,72.4,4.921,95.6,30.9,High
21.55,77.6,0.067,34.24,30.92,High
26.47,46.42,4.905,679.2,30.92,High
26.26,67.82,4.927,33.73,30.95,High
25.99,39.03,0.071,636.9,30.95,High
26.11,39.95,4.927,478,30.96,High
24.83,51.82,4.908,559.7,30.96,High
24.36,53.72,4.907,531.6,30.97,High
29.8,40.11,4.905,721,30.97,High
13.19,71.8,4.913,29.53,30.98,High
25.9,38.7,0.073,609.2,31.01,High
26.52,34.37,0.071,733,31.01,High
29.7,39.98,4.906,738,31.01,High
28.35,42.86,4.92,33.57,31.09,High
25.26,65.39,0.258,142.7,31.1,High
26.1,37.73,0.069,662,31.12,High
26.2,55.05,4.913,613.8,31.13,High
14.51,68.26,0.077,26.56,31.14,High
26.07,40.15,4.923,507.1,31.18,High
25.93,56.85,4.914,588.3,31.18,High
17.61,70.8,0.071,30.3,31.2,High
15.74,62.92,0.083,33.46,31.2,High
26.14,36.83,0.07,686.4,31.2,High
29.9,38.08,4.908,770,31.2,High
30,38.35,4.909,755,31.21,High
13.96,85.7,0.073,33.49,31.24,High
22.5,78.5,4.918,33.44,31.26,High
14.79,52.49,0.083,30.25,31.27,High
23.43,76,0.302,34.4,31.27,High
20.17,72.8,4.919,32.13,31.28,High
27.3,45.08,4.909,465.7,31.31,High
18.35,71.1,0.076,32.78,31.33,High
9.79,52.42,0.087,26.55,31.43,High
29.87,38.11,4.907,784,31.43,High
19.59,56.76,0.08,29.65,31.45,High
28.61,46.65,4.908,494.8,31.45,High
26.11,37.63,0.071,580.4,31.47,High
25.93,56.72,4.907,32.78,31.49,High
30.06,36.91,4.906,792,31.49,High
14.84,70.3,0.086,30.99,31.5,High
21.26,83.6,0.067,40.99,31.5,High
21.33,65.64,0.072,53.95,31.51,High
12.7,56.93,0.079,30.44,31.57,High
22.92,83.1,4.913,37.63,31.58,High
16.07,81.5,0.068,32.82,31.61,High
27.64,49.16,4.904,36.4,31.63,High
26.79,46.85,4.906,698.9,31.64,High
15.87,59.55,0.077,27.93,31.65,High
32.82,26.28,4.907,436.4,31.66,High
27.57,45.18,4.91,495.8,31.67,High
29.02,45.45,4.905,523.4,31.69,High
29.7,36.75,4.906,806,31.69,High
12.58,48.85,0.086,28.45,31.7,High
13.51,60.93,4.917,30.18,31.71,High
32.93,26.08,4.908,467.3,31.72,High
27.17,45.18,4.908,737,31.74,High
32.73,28.18,4.908,405.1,31.78,High
25.66,41.34,0.071,709,31.8,High
22.99,65.92,4.93,232.3,31.82,High
25.16,93.5,4.909,43.64,31.83,High
28.55,47.05,4.907,466.6,31.84,High
31.1,33.51,4.91,594.4,31.85,High
26.87,47.75,4.906,719,31.9,High
16.04,56.21,4.917,29.18,31.91,High
27.52,81.3,4.903,37.49,31.92,High
11.99,57.3,0.082,31.44,31.95,High
23.02,82.3,4.915,37.86,31.95,High
21.3,82.7,0.072,40.54,31.95,High
28.38,43.78,4.904,458.8,31.95,High
26.58,81.5,4.915,38.52,31.96,High
17.11,54.29,4.92,26.93,31.98,High
23.22,44.17,0.077,31.19,32,High
26.22,40.15,4.925,534.4,32,High
33.04,26.01,4.904,499.6,32.03,High
27.91,43.82,4.91,526.4,32.03,High
21.46,76.5,4.918,36.3,32.05,High
26.7,53.45,4.915,659.8,32.05,High
19.15,62.37,0.078,32.18,32.07,High
25.36,44.9,0.07,732,32.08,High
21.06,74.3,4.92,37.96,32.1,High
26.52,54.22,4.914,637.7,32.16,High
21.26,80.6,0.067,32.71,32.17,High
19.79,81.3,0.072,36.96,32.17,High
27.62,43.98,4.904,753,32.18,High
29.6,38.31,4.904,815,32.2,High
15.99,62.92,0.082,29.07,32.21,High
22.22,77.1,0.083,37.78,32.22,High
15.71,58.66,0.075,27.97,32.23,High
21.76,77,0.083,57.72,32.26,High
19,70.8,0.071,31.32,32.27,High
15.74,81.9,0.07,33.35,32.27,High
27.57,75,4.903,40.49,32.28,High
27.07,52.38,4.915,681.5,32.31,High
22.61,70.7,0.068,39.45,32.35,High
23.87,49.78,4.903,409.3,32.36,High
14.46,70.8,0.085,35.29,32.38,High
20.15,61.9,4.924,38.33,32.41,High
21.69,59.05,0.08,36.98,32.47,High
26.09,35.04,0.074,638,32.49,High
28.17,43.79,4.907,554.7,32.5,High
23.93,49.05,4.904,442.9,32.51,High
21.18,69.53,4.917,55.3,32.53,High
33.25,26.24,4.909,528.8,32.53,High
21.49,78.8,0.072,40.01,32.55,High
29.15,45.98,4.906,550,32.56,High
14.84,54.75,4.92,28.5,32.57,High
16.74,65.78,0.083,34.45,32.57,High
13.96,68.18,0.081,28.61,32.64,High
13.85,70.2,0.077,29.21,32.67,High
29.48,39.05,4.903,820,32.67,High
29.29,39.81,4.904,839,32.69,High
15.44,69.54,0.073,27.54,32.7,High
27.2,51.15,4.914,701,32.7,High
20.99,67.98,0.07,102.5,32.72,High
25.02,49.41,0.069,752,32.75,High
29.18,39.85,4.909,832,32.75,High
20.24,80.8,0.07,41.69,32.77,High
26.26,40.28,4.924,560.3,32.81,High
23.02,66.19,4.921,201.5,32.88,High
28.37,42.35,4.906,581.6,32.9,High
33.25,27.44,4.91,556.9,32.92,High
26.67,35.87,0.071,752,32.92,High
25.98,88.9,4.91,44.44,32.95,High
25.48,65.25,0.257,218.6,32.95,High
24.04,48.82,4.902,475.2,32.96,High
13.83,69.28,0.076,33.04,32.97,High
26.54,76,4.907,37.16,32.99,High
18.96,57.71,0.069,28.82,33.01,High
17.89,50.04,0.085,31.33,33.01,High
21.07,51.21,0.081,31.17,33.04,High
29.45,40.25,4.904,836,33.06,High
20.09,62.8,4.916,38.51,33.1,High
23.06,66.86,4.934,263.3,33.1,High
14.46,77.6,0.075,29.47,33.11,High
22.39,74.1,4.921,29.94,33.11,High
20.15,70.9,4.921,118.2,33.12,High
33.43,27.78,4.911,583.8,33.14,High
27.66,44.78,4.905,767,33.14,High
29.54,47.28,4.91,35.51,33.21,High
29.28,41.05,4.905,834,33.23,High
28.97,41.41,4.907,832,33.25,High
33.55,28.44,4.907,607.4,33.27,High
16.42,84.6,0.073,39.56,33.28,High
28.29,33.44,0.312,786,33.28,High
23.22,64.05,4.921,31.18,33.29,High
